capture,direction,lane_index,frame_index,subevent_index,subevent_offset,opcode,subpacket_size,application_length,transport_source_actor_id,field_u64_0,field_u64_8,group_type_candidate,member_count
party_battle_leve.pcapng,s2c,0,3368,13,1336,0x0183,152,120,43723073,162,23329753941171,,5
party_battle_leve.pcapng,s2c,0,3368,14,1488,0x017E,56,24,43723073,162,23329753941171,,
party_battle_leve.pcapng,s2c,0,3372,0,0,0x017C,152,120,43723073,162,23329754170491,30001,
party_battle_leve.pcapng,s2c,0,3372,1,152,0x017D,64,32,43723073,162,23329754170491,,
party_battle_leve.pcapng,s2c,0,3372,2,216,0x0183,152,120,43723073,162,23329754170491,,4
party_battle_leve.pcapng,s2c,0,3372,3,368,0x017E,56,24,43723073,162,23329754170491,,
party_battle_leve.pcapng,s2c,0,3431,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,3432,1,64,0x017C,152,120,43723073,162,23329774166491,30001,
party_battle_leve.pcapng,s2c,0,3432,2,216,0x017D,64,32,43723073,162,23329774166491,,
party_battle_leve.pcapng,s2c,0,3432,3,280,0x0183,152,120,43723073,162,23329774166491,,3
party_battle_leve.pcapng,s2c,0,3432,4,432,0x017E,56,24,43723073,162,23329774166491,,
party_battle_leve.pcapng,s2c,0,3446,0,0,0x017C,152,120,43723073,162,23329778220514,10001,
party_battle_leve.pcapng,s2c,0,3446,1,152,0x017D,64,32,43723073,162,23329778220514,,
party_battle_leve.pcapng,s2c,0,3446,2,216,0x017F,440,408,43723073,162,23329778220514,,2
party_battle_leve.pcapng,s2c,0,3446,3,656,0x017E,56,24,43723073,162,23329778220514,,
party_battle_leve.pcapng,s2c,0,3451,2,120,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,3454,2,368,0x017C,152,120,43723073,162,23329778712176,10002,
party_battle_leve.pcapng,s2c,0,3454,3,520,0x017D,64,32,43723073,162,23329778712176,,
party_battle_leve.pcapng,s2c,0,3454,4,584,0x0183,152,120,43723073,162,23329778712176,,1
party_battle_leve.pcapng,s2c,0,3454,5,736,0x017E,56,24,43723073,162,23329778712176,,
party_battle_leve.pcapng,s2c,0,3454,20,2288,0x017C,152,120,43723073,162,23329778712605,10002,
party_battle_leve.pcapng,s2c,0,3454,21,2440,0x017D,64,32,43723073,162,23329778712605,,
party_battle_leve.pcapng,s2c,0,3454,22,2504,0x0183,152,120,43723073,162,23329778712605,,1
party_battle_leve.pcapng,s2c,0,3454,23,2656,0x017E,56,24,43723073,162,23329778712605,,
party_battle_leve.pcapng,s2c,0,3455,2,368,0x017C,152,120,43723073,162,23329778713030,10002,
party_battle_leve.pcapng,s2c,0,3455,3,520,0x017D,64,32,43723073,162,23329778713030,,
party_battle_leve.pcapng,s2c,0,3455,4,584,0x0183,152,120,43723073,162,23329778713030,,1
party_battle_leve.pcapng,s2c,0,3455,5,736,0x017E,56,24,43723073,162,23329778713030,,
party_battle_leve.pcapng,s2c,0,3455,20,2288,0x017C,152,120,43723073,162,23329778713462,10002,
party_battle_leve.pcapng,s2c,0,3455,21,2440,0x017D,64,32,43723073,162,23329778713462,,
party_battle_leve.pcapng,s2c,0,3455,22,2504,0x0183,152,120,43723073,162,23329778713462,,1
party_battle_leve.pcapng,s2c,0,3455,23,2656,0x017E,56,24,43723073,162,23329778713462,,
party_battle_leve.pcapng,s2c,0,3456,16,1864,0x017C,152,120,43723073,162,23329778714085,10002,
party_battle_leve.pcapng,s2c,0,3456,17,2016,0x017D,64,32,43723073,162,23329778714085,,
party_battle_leve.pcapng,s2c,0,3456,18,2080,0x0183,152,120,43723073,162,23329778714085,,1
party_battle_leve.pcapng,s2c,0,3456,19,2232,0x017E,56,24,43723073,162,23329778714085,,
party_battle_leve.pcapng,s2c,0,3456,34,3784,0x017C,152,120,43723073,162,23329778714513,10002,
party_battle_leve.pcapng,s2c,0,3456,35,3936,0x017D,64,32,43723073,162,23329778714513,,
party_battle_leve.pcapng,s2c,0,3457,0,0,0x0183,152,120,43723073,162,23329778714513,,1
party_battle_leve.pcapng,s2c,0,3457,1,152,0x017E,56,24,43723073,162,23329778714513,,
party_battle_leve.pcapng,s2c,0,3457,16,1704,0x017C,152,120,43723073,162,23329778714951,10002,
party_battle_leve.pcapng,s2c,0,3457,17,1856,0x017D,64,32,43723073,162,23329778714951,,
party_battle_leve.pcapng,s2c,0,3457,18,1920,0x0183,152,120,43723073,162,23329778714951,,1
party_battle_leve.pcapng,s2c,0,3457,19,2072,0x017E,56,24,43723073,162,23329778714951,,
party_battle_leve.pcapng,s2c,0,3457,34,3624,0x017C,152,120,43723073,162,23329778715378,10002,
party_battle_leve.pcapng,s2c,0,3457,35,3776,0x017D,64,32,43723073,162,23329778715378,,
party_battle_leve.pcapng,s2c,0,3457,36,3840,0x0183,152,120,43723073,162,23329778715378,,1
party_battle_leve.pcapng,s2c,0,3457,37,3992,0x017E,56,24,43723073,162,23329778715378,,
party_battle_leve.pcapng,s2c,0,3458,14,1496,0x017C,152,120,43723073,162,23329778715811,10002,
party_battle_leve.pcapng,s2c,0,3458,15,1648,0x017D,64,32,43723073,162,23329778715811,,
party_battle_leve.pcapng,s2c,0,3458,16,1712,0x0183,152,120,43723073,162,23329778715811,,1
party_battle_leve.pcapng,s2c,0,3458,17,1864,0x017E,56,24,43723073,162,23329778715811,,
party_battle_leve.pcapng,s2c,0,3460,0,0,0x017A,176,144,43723073,2918332558536082595,173508149446676,,
party_battle_leve.pcapng,s2c,0,3460,1,176,0x017A,176,144,43723073,2918332558536082589,173508149446676,,
party_battle_leve.pcapng,s2c,0,3460,2,352,0x017A,176,144,43723073,2918332558536082583,173508149446676,,
party_battle_leve.pcapng,s2c,0,3460,3,528,0x017A,176,144,43723073,2918332558536082984,173508149446676,,
party_battle_leve.pcapng,s2c,0,3462,0,0,0x017A,176,144,43723073,2918332558536082983,173508149446676,,
party_battle_leve.pcapng,s2c,0,3462,1,176,0x017A,176,144,43723073,2918332558536082986,173508149446676,,
party_battle_leve.pcapng,s2c,0,3462,2,352,0x017A,176,144,43723073,2918332558536083489,173508149446676,,
party_battle_leve.pcapng,s2c,0,3462,3,528,0x017A,176,144,43723073,2918332558536082981,173508149446676,,
party_battle_leve.pcapng,s2c,0,3462,4,704,0x017A,176,144,43723073,2918332558536083281,173508149446676,,
party_battle_leve.pcapng,s2c,0,3469,0,0,0x0187,96,64,43723073,9223372036862634412,10001,,
return_to_inn.pcapng,s2c,0,36,1,40,0x0187,96,64,43723073,9223372036862634412,10001,,
return_to_inn.pcapng,s2c,0,37,2,136,0x0187,96,64,43723073,9223372036862634412,10001,,
return_to_inn.pcapng,s2c,0,38,14,1280,0x017C,152,120,43723073,244,23317221090897,80001,
return_to_inn.pcapng,s2c,0,38,15,1432,0x017D,64,32,43723073,244,23317221090897,,
return_to_inn.pcapng,s2c,0,38,16,1496,0x017F,440,408,43723073,244,23317221090897,,2
return_to_inn.pcapng,s2c,0,38,17,1936,0x017E,56,24,43723073,244,23317221090897,,
return_to_inn.pcapng,s2c,0,38,18,1992,0x017C,152,120,43723073,244,23317221090911,10001,
return_to_inn.pcapng,s2c,0,38,19,2144,0x017D,64,32,43723073,244,23317221090911,,
return_to_inn.pcapng,s2c,0,38,20,2208,0x017F,440,408,43723073,244,23317221090911,,1
return_to_inn.pcapng,s2c,0,38,21,2648,0x017E,56,24,43723073,244,23317221090911,,
return_to_inn.pcapng,s2c,0,53,0,0,0x017A,176,144,43723073,9223372036861349901,566602513334862381,,
small_talk_louisoix.pcapng,s2c,0,2,1,64,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,71,0,0,0x0187,96,64,43723073,9223372036862634412,10001,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,73,14,1280,0x017C,152,120,43723073,151,23320066681034,80001,
teleport_to_camp_nine_ivies.pcapng,s2c,0,73,15,1432,0x017D,64,32,43723073,151,23320066681034,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,73,16,1496,0x017F,440,408,43723073,151,23320066681034,,2
teleport_to_camp_nine_ivies.pcapng,s2c,0,73,17,1936,0x017E,56,24,43723073,151,23320066681034,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,73,18,1992,0x017C,152,120,43723073,151,23320066681049,10001,
teleport_to_camp_nine_ivies.pcapng,s2c,0,73,19,2144,0x017D,64,32,43723073,151,23320066681049,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,73,20,2208,0x017F,440,408,43723073,151,23320066681049,,1
teleport_to_camp_nine_ivies.pcapng,s2c,0,73,21,2648,0x017E,56,24,43723073,151,23320066681049,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,86,2,368,0x017C,152,120,43723073,151,23320066684492,10002,
teleport_to_camp_nine_ivies.pcapng,s2c,0,86,3,520,0x017D,64,32,43723073,151,23320066684492,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,86,4,584,0x0183,152,120,43723073,151,23320066684492,,1
teleport_to_camp_nine_ivies.pcapng,s2c,0,86,5,736,0x017E,56,24,43723073,151,23320066684492,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,86,20,2288,0x017C,152,120,43723073,151,23320066684933,10002,
teleport_to_camp_nine_ivies.pcapng,s2c,0,86,21,2440,0x017D,64,32,43723073,151,23320066684933,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,86,22,2504,0x0183,152,120,43723073,151,23320066684933,,1
teleport_to_camp_nine_ivies.pcapng,s2c,0,86,23,2656,0x017E,56,24,43723073,151,23320066684933,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,87,2,368,0x017C,152,120,43723073,151,23320066685371,10002,
teleport_to_camp_nine_ivies.pcapng,s2c,0,87,3,520,0x017D,64,32,43723073,151,23320066685371,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,87,4,584,0x0183,152,120,43723073,151,23320066685371,,1
teleport_to_camp_nine_ivies.pcapng,s2c,0,87,5,736,0x017E,56,24,43723073,151,23320066685371,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,87,19,2064,0x0187,96,64,43723073,9223372036862634412,10001,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,89,0,0,0x017A,176,144,43723073,9223372036861349901,566602513334862381,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,92,0,0,0x017A,176,144,43723073,2720174174931781791,173508149446676,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,93,1,64,0x017A,176,144,43723073,2720174174931781151,173508149446676,,
teleport_to_camp_nine_ivies.pcapng,s2c,0,95,0,0,0x017A,176,144,43723073,2720174174931780714,173508149446676,,
teleport_to_camp_tranquil.pcapng,s2c,0,44,0,0,0x0187,96,64,43723073,9223372036862634412,10001,,
teleport_to_camp_tranquil.pcapng,s2c,0,46,0,0,0x0187,96,64,43723073,9223372036862634412,10001,,
teleport_to_camp_tranquil.pcapng,s2c,0,47,14,1280,0x017C,152,120,43723073,154,23316639864586,80001,
teleport_to_camp_tranquil.pcapng,s2c,0,47,15,1432,0x017D,64,32,43723073,154,23316639864586,,
teleport_to_camp_tranquil.pcapng,s2c,0,47,16,1496,0x017F,440,408,43723073,154,23316639864586,,2
teleport_to_camp_tranquil.pcapng,s2c,0,47,17,1936,0x017E,56,24,43723073,154,23316639864586,,
teleport_to_camp_tranquil.pcapng,s2c,0,47,18,1992,0x017C,152,120,43723073,154,23316639864600,10001,
teleport_to_camp_tranquil.pcapng,s2c,0,47,19,2144,0x017D,64,32,43723073,154,23316639864600,,
teleport_to_camp_tranquil.pcapng,s2c,0,47,20,2208,0x017F,440,408,43723073,154,23316639864600,,1
teleport_to_camp_tranquil.pcapng,s2c,0,47,21,2648,0x017E,56,24,43723073,154,23316639864600,,
teleport_to_camp_tranquil.pcapng,s2c,0,62,2,368,0x017C,152,120,43723073,154,23316639868889,10002,
teleport_to_camp_tranquil.pcapng,s2c,0,62,3,520,0x017D,64,32,43723073,154,23316639868889,,
teleport_to_camp_tranquil.pcapng,s2c,0,62,4,584,0x0183,152,120,43723073,154,23316639868889,,1
teleport_to_camp_tranquil.pcapng,s2c,0,62,5,736,0x017E,56,24,43723073,154,23316639868889,,
teleport_to_camp_tranquil.pcapng,s2c,0,65,0,0,0x017A,176,144,43723073,9223372036861349901,566602513334862381,,
teleport_to_camp_tranquil.pcapng,s2c,0,70,0,0,0x017A,176,144,43723073,2774217370460237647,173508149446676,,
teleport_to_gridania.pcapng,s2c,0,22,7,800,0x017C,152,120,43723073,154,23316967561078,10002,
teleport_to_gridania.pcapng,s2c,0,22,8,952,0x017D,64,32,43723073,154,23316967561078,,
teleport_to_gridania.pcapng,s2c,0,22,9,1016,0x0183,152,120,43723073,154,23316967561078,,1
teleport_to_gridania.pcapng,s2c,0,22,10,1168,0x017E,56,24,43723073,154,23316967561078,,
teleport_to_gridania.pcapng,s2c,0,25,0,0,0x017A,176,144,43723073,2774217370460226635,173508149446676,,
teleport_to_gridania.pcapng,s2c,0,57,0,0,0x0187,96,64,43723073,9223372036862634412,10001,,
teleport_to_gridania.pcapng,s2c,0,58,1,48,0x0187,96,64,43723073,9223372036862634412,10001,,
teleport_to_gridania.pcapng,s2c,0,59,14,1280,0x017C,152,120,43723073,206,23317786465312,80001,
teleport_to_gridania.pcapng,s2c,0,59,15,1432,0x017D,64,32,43723073,206,23317786465312,,
teleport_to_gridania.pcapng,s2c,0,59,16,1496,0x017F,440,408,43723073,206,23317786465312,,2
teleport_to_gridania.pcapng,s2c,0,59,17,1936,0x017E,56,24,43723073,206,23317786465312,,
teleport_to_gridania.pcapng,s2c,0,59,18,1992,0x017C,152,120,43723073,206,23317786465325,10001,
teleport_to_gridania.pcapng,s2c,0,59,19,2144,0x017D,64,32,43723073,206,23317786465325,,
teleport_to_gridania.pcapng,s2c,0,59,20,2208,0x017F,440,408,43723073,206,23317786465325,,1
teleport_to_gridania.pcapng,s2c,0,59,21,2648,0x017E,56,24,43723073,206,23317786465325,,
teleport_to_gridania.pcapng,s2c,0,74,0,0,0x017A,176,144,43723073,9223372036861349901,566602513334862381,,
war_quest_update2.pcapng,s2c,0,38,1,80,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
war_quest_update2.pcapng,s2c,0,50,1,64,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
war_quest_update2.pcapng,s2c,0,94,1,168,0x0187,96,64,43723073,3098476543630918884,10002,,
war_quest_update2.pcapng,s2c,0,94,2,264,0x0187,96,64,43723073,3098476543630918884,10002,,
war_quest_update2.pcapng,s2c,0,112,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
war_quest_update2.pcapng,s2c,0,130,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
war_quest_update2.pcapng,s2c,0,243,0,0,0x0187,96,64,43723073,3098476543630918884,10002,,
war_quest_update2.pcapng,s2c,0,273,0,0,0x0187,96,64,43723073,3098476543630918884,10002,,
war_quest_update2.pcapng,s2c,0,408,0,0,0x017C,152,120,43723073,172,23343806575663,30006,
war_quest_update2.pcapng,s2c,0,408,1,152,0x017D,64,32,43723073,172,23343806575663,,
war_quest_update2.pcapng,s2c,0,408,2,216,0x0183,152,120,43723073,172,23343806575663,,6
war_quest_update2.pcapng,s2c,0,408,3,368,0x017E,56,24,43723073,172,23343806575663,,
war_quest_update2.pcapng,s2c,0,408,4,424,0x017C,152,120,43723073,172,23343806575692,10002,
war_quest_update2.pcapng,s2c,0,408,5,576,0x017D,64,32,43723073,172,23343806575692,,
war_quest_update2.pcapng,s2c,0,408,6,640,0x0183,152,120,43723073,172,23343806575692,,3
war_quest_update2.pcapng,s2c,0,408,7,792,0x017E,56,24,43723073,172,23343806575692,,
war_quest_update2.pcapng,s2c,0,494,0,0,0x017C,152,120,43723073,172,23343823563287,30006,
war_quest_update2.pcapng,s2c,0,494,1,152,0x017D,64,32,43723073,172,23343823563287,,
war_quest_update2.pcapng,s2c,0,494,2,216,0x0183,152,120,43723073,172,23343823563287,,5
war_quest_update2.pcapng,s2c,0,494,3,368,0x017E,56,24,43723073,172,23343823563287,,
war_quest_update2.pcapng,s2c,0,494,4,424,0x017C,152,120,43723073,172,23343823563317,10002,
war_quest_update2.pcapng,s2c,0,494,5,576,0x017D,64,32,43723073,172,23343823563317,,
war_quest_update2.pcapng,s2c,0,494,6,640,0x0183,152,120,43723073,172,23343823563317,,2
war_quest_update2.pcapng,s2c,0,494,7,792,0x017E,56,24,43723073,172,23343823563317,,
war_quest_update2.pcapng,s2c,0,587,0,0,0x017C,152,120,43723073,172,23343840565075,30006,
war_quest_update2.pcapng,s2c,0,587,1,152,0x017D,64,32,43723073,172,23343840565075,,
war_quest_update2.pcapng,s2c,0,587,2,216,0x0183,152,120,43723073,172,23343840565075,,4
war_quest_update2.pcapng,s2c,0,587,3,368,0x017E,56,24,43723073,172,23343840565075,,
war_quest_update2.pcapng,s2c,0,587,4,424,0x017C,152,120,43723073,172,23343840565102,10002,
war_quest_update2.pcapng,s2c,0,587,5,576,0x017D,64,32,43723073,172,23343840565102,,
war_quest_update2.pcapng,s2c,0,587,6,640,0x0183,152,120,43723073,172,23343840565102,,1
war_quest_update2.pcapng,s2c,0,587,7,792,0x017E,56,24,43723073,172,23343840565102,,
war_quest_update2.pcapng,s2c,0,610,1,40,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
war_quest_update2.pcapng,s2c,0,612,0,0,0x017C,152,120,43723073,172,23343845547551,10001,
war_quest_update2.pcapng,s2c,0,612,1,152,0x017D,64,32,43723073,172,23343845547551,,
war_quest_update2.pcapng,s2c,0,612,2,216,0x017F,440,408,43723073,172,23343845547551,,2
war_quest_update2.pcapng,s2c,0,612,3,656,0x017E,56,24,43723073,172,23343845547551,,
war_quest_update2.pcapng,s2c,0,612,4,712,0x017C,152,120,43723073,172,23343845547578,30006,
war_quest_update2.pcapng,s2c,0,612,5,864,0x017D,64,32,43723073,172,23343845547578,,
war_quest_update2.pcapng,s2c,0,612,6,928,0x0183,152,120,43723073,172,23343845547578,,3
war_quest_update2.pcapng,s2c,0,612,7,1080,0x017E,56,24,43723073,172,23343845547578,,
war_quest_update2.pcapng,s2c,0,637,4,160,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
war_quest_update2.pcapng,s2c,0,640,16,1864,0x017C,152,120,43723073,172,23343851922244,10002,
war_quest_update2.pcapng,s2c,0,640,17,2016,0x017D,64,32,43723073,172,23343851922244,,
war_quest_update2.pcapng,s2c,0,640,18,2080,0x0183,152,120,43723073,172,23343851922244,,1
war_quest_update2.pcapng,s2c,0,640,19,2232,0x017E,56,24,43723073,172,23343851922244,,
war_quest_update2.pcapng,s2c,0,640,34,3784,0x017C,152,120,43723073,172,23343851922692,10002,
war_quest_update2.pcapng,s2c,0,640,35,3936,0x017D,64,32,43723073,172,23343851922692,,
war_quest_update2.pcapng,s2c,0,641,0,0,0x0183,152,120,43723073,172,23343851922692,,1
war_quest_update2.pcapng,s2c,0,641,1,152,0x017E,56,24,43723073,172,23343851922692,,
war_quest_update2.pcapng,s2c,0,641,16,1704,0x017C,152,120,43723073,172,23343851923128,10002,
war_quest_update2.pcapng,s2c,0,641,17,1856,0x017D,64,32,43723073,172,23343851923128,,
war_quest_update2.pcapng,s2c,0,641,18,1920,0x0183,152,120,43723073,172,23343851923128,,1
war_quest_update2.pcapng,s2c,0,641,19,2072,0x017E,56,24,43723073,172,23343851923128,,
war_quest_update2.pcapng,s2c,0,641,34,3624,0x017C,152,120,43723073,172,23343851923561,10002,
war_quest_update2.pcapng,s2c,0,641,35,3776,0x017D,64,32,43723073,172,23343851923561,,
war_quest_update2.pcapng,s2c,0,641,36,3840,0x0183,152,120,43723073,172,23343851923561,,1
war_quest_update2.pcapng,s2c,0,641,37,3992,0x017E,56,24,43723073,172,23343851923561,,
war_quest_update2.pcapng,s2c,0,642,14,1496,0x017C,152,120,43723073,172,23343851923988,10002,
war_quest_update2.pcapng,s2c,0,642,15,1648,0x017D,64,32,43723073,172,23343851923988,,
war_quest_update2.pcapng,s2c,0,642,16,1712,0x0183,152,120,43723073,172,23343851923988,,1
war_quest_update2.pcapng,s2c,0,642,17,1864,0x017E,56,24,43723073,172,23343851923988,,
war_quest_update2.pcapng,s2c,0,642,32,3416,0x017C,152,120,43723073,172,23343851924420,10002,
war_quest_update2.pcapng,s2c,0,642,33,3568,0x017D,64,32,43723073,172,23343851924420,,
war_quest_update2.pcapng,s2c,0,642,34,3632,0x0183,152,120,43723073,172,23343851924420,,1
war_quest_update2.pcapng,s2c,0,642,35,3784,0x017E,56,24,43723073,172,23343851924420,,
war_quest_update2.pcapng,s2c,0,643,10,1304,0x017C,152,120,43723073,172,23343851924852,10002,
war_quest_update2.pcapng,s2c,0,643,11,1456,0x017D,64,32,43723073,172,23343851924852,,
war_quest_update2.pcapng,s2c,0,643,12,1520,0x0183,152,120,43723073,172,23343851924852,,1
war_quest_update2.pcapng,s2c,0,643,13,1672,0x017E,56,24,43723073,172,23343851924852,,
war_quest_update2.pcapng,s2c,0,643,28,3224,0x017C,152,120,43723073,172,23343851925279,10002,
war_quest_update2.pcapng,s2c,0,643,29,3376,0x017D,64,32,43723073,172,23343851925279,,
war_quest_update2.pcapng,s2c,0,643,30,3440,0x0183,152,120,43723073,172,23343851925279,,1
war_quest_update2.pcapng,s2c,0,643,31,3592,0x017E,56,24,43723073,172,23343851925279,,
war_quest_update2.pcapng,s2c,0,644,9,1264,0x017C,152,120,43723073,172,23343851925700,10002,
war_quest_update2.pcapng,s2c,0,644,10,1416,0x017D,64,32,43723073,172,23343851925700,,
war_quest_update2.pcapng,s2c,0,644,11,1480,0x0183,152,120,43723073,172,23343851925700,,1
war_quest_update2.pcapng,s2c,0,644,12,1632,0x017E,56,24,43723073,172,23343851925700,,
war_quest_update2.pcapng,s2c,0,644,27,3184,0x017C,152,120,43723073,172,23343851926133,10002,
war_quest_update2.pcapng,s2c,0,644,28,3336,0x017D,64,32,43723073,172,23343851926133,,
war_quest_update2.pcapng,s2c,0,644,29,3400,0x0183,152,120,43723073,172,23343851926133,,1
war_quest_update2.pcapng,s2c,0,644,30,3552,0x017E,56,24,43723073,172,23343851926133,,
war_quest_update2.pcapng,s2c,0,645,9,1264,0x017C,152,120,43723073,172,23343851926556,10002,
war_quest_update2.pcapng,s2c,0,645,10,1416,0x017D,64,32,43723073,172,23343851926556,,
war_quest_update2.pcapng,s2c,0,645,11,1480,0x0183,152,120,43723073,172,23343851926556,,1
war_quest_update2.pcapng,s2c,0,645,12,1632,0x017E,56,24,43723073,172,23343851926556,,
war_quest_update2.pcapng,s2c,0,645,22,2624,0x017A,176,144,43723073,9223372036861349901,566602513334862381,,
war_quest_update2.pcapng,s2c,0,647,0,0,0x017A,176,144,43723073,3098476543630902401,173508149446676,,
war_quest_update2.pcapng,s2c,0,647,1,176,0x017A,176,144,43723073,3098476543630902476,173508149446676,,
war_quest_update2.pcapng,s2c,0,647,2,352,0x017A,176,144,43723073,3098476543630902583,173508149446676,,
